log_amount,hour,debtor_txn_count,creditor_freq,ch_batch,ch_internal,ch_internet,ch_mobile,cur_EUR,cur_GBP,cur_JPY,cur_USD
7.889889929591551,11,111,1,False,False,False,True,True,False,False,False
8.123071502768497,13,105,1,False,False,False,True,False,False,False,True
4.884467201905432,7,91,1,False,True,False,False,True,False,False,False
4.925077405734609,8,83,1,True,False,False,False,False,False,False,True
5.953814599656076,21,117,1,False,True,False,False,True,False,False,False
8.254601701134916,19,111,1,True,False,False,False,False,False,False,True
7.935369114900476,7,106,1,False,False,False,True,True,False,False,False
6.035553200284317,10,97,1,True,False,False,False,False,False,False,True
4.827273196127054,10,97,1,False,False,False,True,False,True,False,False
7.810798650770662,18,92,1,False,False,True,False,False,False,False,True
6.306603700167774,10,106,1,True,False,False,False,False,True,False,False
5.740596447778917,20,95,1,True,False,False,False,False,False,False,True
5.768164733585469,5,108,1,False,True,False,False,False,False,False,True
6.472176264590684,13,105,1,True,False,False,False,False,False,False,True
9.39384123311733,9,101,1,False,True,False,False,True,False,False,False
6.041349350036979,11,119,1,False,False,True,False,False,True,False,False
6.311008592708507,1,98,1,True,False,False,False,False,True,False,False
5.530499942512916,16,104,1,False,True,False,False,False,False,False,True
6.063645664067989,13,106,1,True,False,False,False,False,True,False,False
7.331695336025873,22,106,1,False,True,False,False,False,False,False,True
5.2882165243686075,7,96,1,False,False,True,False,False,False,False,True
5.882597892120868,5,100,1,False,True,False,False,True,False,False,False
8.342565957254978,22,106,1,True,False,False,False,True,False,False,False
8.451566077977011,0,90,1,False,True,False,False,False,True,False,False
6.284954719842739,5,97,1,False,True,False,False,True,False,False,False
5.672910810989114,3,115,1,False,True,False,False,False,False,False,True
6.17386943376324,4,102,1,False,False,False,True,False,False,False,True
5.520059936946618,15,97,1,False,True,False,False,True,False,False,False
6.078352999876072,9,91,1,False,True,False,False,False,True,False,False
5.80549634939383,0,99,1,False,False,True,False,True,False,False,False
8.207816142304097,8,101,1,False,False,False,True,True,False,False,False
5.89860885258863,0,87,1,False,True,False,False,True,False,False,False
4.099166252501314,12,103,1,False,False,True,False,True,False,False,False
7.181455053113374,9,95,1,False,True,False,False,False,True,False,False
8.056683551291856,21,106,1,False,False,False,True,False,True,False,False
3.8693242508950307,16,101,1,True,False,False,False,False,False,False,True
6.0536878902881135,17,113,1,True,False,False,False,True,False,False,False
6.067800392850192,10,110,1,False,True,False,False,False,True,False,False
10.748162189565212,3,111,1,False,False,False,True,False,True,False,False
7.184856571889731,11,92,1,True,False,False,False,True,False,False,False
6.230520816882241,7,106,1,False,False,True,False,True,False,False,False
6.407836624054821,20,94,1,False,True,False,False,False,False,False,True
5.777838064485612,13,100,1,False,True,False,False,True,False,False,False
5.933782466766897,0,100,1,False,False,False,True,True,False,False,False
5.802903565524009,4,98,1,False,False,False,True,False,False,False,True
5.9416438521240265,8,91,1,False,True,False,False,False,False,False,True
5.645694216880635,2,106,1,False,True,False,False,False,True,False,False
5.689751161243224,4,107,1,False,True,False,False,False,True,False,False
10.970185107601186,12,94,1,False,False,False,True,False,False,False,True
6.481332076282495,20,90,1,True,False,False,False,True,False,False,False
4.5107496103686,16,95,1,False,False,False,True,False,False,False,True
5.653996815145666,15,116,1,True,False,False,False,False,False,False,True
4.819716890076783,9,109,1,False,True,False,False,False,True,False,False
6.291198700583904,4,123,1,False,True,False,False,False,False,False,True
5.360540709728169,0,87,1,False,True,False,False,False,True,False,False
4.436988192747856,21,100,1,True,False,False,False,True,False,False,False
5.983255948558093,21,94,1,False,True,False,False,False,True,False,False
6.332657765196006,20,100,1,True,False,False,False,False,True,False,False
5.992813636677278,21,114,1,False,False,False,True,True,False,False,False
5.804291239583003,5,89,1,False,True,False,False,True,False,False,False
5.892665789285297,22,107,1,False,False,True,False,False,False,False,True
6.2407240877749635,19,89,1,False,True,False,False,False,True,False,False
5.135033438631219,19,118,1,False,False,False,True,False,True,False,False
7.949172682556995,5,107,1,False,True,False,False,False,False,False,True
5.4514675460417115,3,98,1,False,True,False,False,True,False,False,False
4.834852314141884,21,102,1,False,False,False,True,False,True,False,False
5.528396808863359,23,95,1,False,False,True,False,False,False,False,True
8.447324221981814,1,106,1,False,False,True,False,True,False,False,False
5.955811462393494,13,103,1,False,True,False,False,False,False,False,True
5.985572221403144,11,104,1,False,False,True,False,True,False,False,False
8.077357111126997,21,100,1,True,False,False,False,True,False,False,False
5.938854596835685,15,97,1,True,False,False,False,False,False,False,True
5.19799967003317,14,101,1,False,False,False,True,True,False,False,False
5.539575847287417,22,92,1,False,False,True,False,False,False,False,True
5.7984864101254985,4,85,1,False,False,True,False,True,False,False,False
5.836651147730626,2,107,1,False,True,False,False,False,True,False,False
5.855157878393475,9,104,1,False,True,False,False,False,True,False,False
5.635682061952269,4,86,1,False,False,False,True,False,False,False,True
7.797644538997267,21,100,1,False,False,False,True,False,True,False,False
11.54400185295986,14,108,1,False,False,False,True,True,False,False,False
6.079978960638721,5,90,1,True,False,False,False,True,False,False,False
10.784440184151222,0,95,1,False,False,True,False,False,True,False,False
5.58357149392515,19,87,1,False,True,False,False,False,False,False,True
5.452410901885437,23,109,1,False,True,False,False,False,True,False,False
5.639706068949067,23,105,1,False,False,True,False,False,False,False,True
5.843312506084124,23,94,1,False,False,True,False,False,False,False,True
2.9407479652212314,19,98,1,False,False,True,False,False,False,False,True
4.183423245305645,6,85,1,False,True,False,False,False,True,False,False
7.62348553154234,10,98,1,False,True,False,False,False,False,False,True
5.805345790065642,10,112,1,False,False,False,True,False,False,False,True
5.580144834198022,15,93,1,False,False,True,False,True,False,False,False
8.55990396107717,12,105,1,False,True,False,False,False,True,False,False
4.364880475838911,12,116,1,False,False,False,True,False,True,False,False
5.238036435663107,0,101,1,False,False,True,False,False,True,False,False
8.571897262486203,20,119,1,False,False,False,True,False,False,False,True
5.770412556953964,18,106,1,False,False,True,False,False,True,False,False
6.072422220687907,2,104,1,False,False,False,True,False,True,False,False
6.411309106910847,13,108,1,True,False,False,False,True,False,False,False
5.282848335644105,4,93,1,False,False,False,True,False,True,False,False
10.545728469065768,9,112,1,False,False,False,True,False,False,False,True
7.860323936716886,13,112,1,True,False,False,False,True,False,False,False
6.90875477931522,13,100,1,False,False,True,False,False,True,False,False
7.838106694504626,10,102,1,False,True,False,False,False,True,False,False
6.071107174760178,18,110,1,True,False,False,False,False,False,False,True
5.9456561829510015,15,95,1,False,False,True,False,False,True,False,False
5.97599551620405,20,103,1,True,False,False,False,False,False,False,True
5.499910363831802,10,105,1,True,False,False,False,True,False,False,False
5.311184232254861,3,101,1,False,False,False,True,False,False,False,True
8.49798590686839,4,84,1,False,True,False,False,False,True,False,False
5.422303346329028,13,91,1,False,False,False,True,False,False,False,True
5.843863206792214,15,105,1,True,False,False,False,True,False,False,False
5.785362461648624,20,111,1,False,False,True,False,True,False,False,False
6.254328686617124,8,94,1,True,False,False,False,False,True,False,False
6.101909614496577,20,99,1,False,False,True,False,True,False,False,False
4.6701148746284735,16,100,1,False,True,False,False,False,True,False,False
4.81112688587948,10,111,1,True,False,False,False,False,False,False,True
8.260844397670926,7,105,1,False,False,False,True,False,False,False,True
5.674525293589083,5,104,1,False,True,False,False,False,False,False,True
7.748563556072412,22,112,1,False,False,True,False,True,False,False,False
6.116642395836211,19,93,1,False,False,True,False,False,True,False,False
8.09626616150394,17,105,1,False,False,True,False,False,False,False,True
8.032584221551485,23,85,1,False,False,True,False,True,False,False,False
6.035409659614214,0,102,1,False,False,True,False,True,False,False,False
5.5001555620349105,6,100,1,True,False,False,False,False,False,False,True
6.28465641273336,16,88,1,True,False,False,False,False,True,False,False
5.208337952928512,19,122,1,False,True,False,False,False,True,False,False
5.990313885350586,13,105,1,False,False,False,True,False,True,False,False
6.246242415195453,23,108,1,False,True,False,False,False,True,False,False
4.547646999744425,0,96,1,True,False,False,False,True,False,False,False
5.519458915191573,4,100,1,True,False,False,False,True,False,False,False
6.157677893834649,17,103,1,False,False,False,True,False,False,False,True
6.162451273404627,23,86,1,False,True,False,False,True,False,False,False
5.617788761489225,9,103,1,False,False,True,False,False,True,False,False
5.251225759014186,0,104,1,False,False,True,False,True,False,False,False
10.987319819480962,9,95,1,False,False,True,False,False,False,False,True
6.170718904852467,5,89,1,False,False,False,True,True,False,False,False
4.838660029356445,17,102,1,False,False,True,False,True,False,False,False
7.086010245059655,21,96,1,False,False,True,False,False,True,False,False
5.81350346959099,21,100,1,False,False,True,False,True,False,False,False
5.979897910736517,23,93,1,False,False,True,False,True,False,False,False
5.545724169997926,3,113,1,True,False,False,False,False,False,False,True
5.998663571834674,6,110,1,False,False,True,False,False,True,False,False
7.568275956714988,4,109,1,False,False,True,False,False,True,False,False
1.791759469228055,5,89,1,False,False,False,True,False,True,False,False
7.7685967238619025,0,110,1,False,False,False,True,False,True,False,False
10.627785471418207,15,103,1,False,False,False,True,False,False,False,True
5.559219023464848,22,94,1,True,False,False,False,True,False,False,False
4.845839264168119,23,93,1,False,True,False,False,False,True,False,False
3.3551534431607486,5,104,1,True,False,False,False,True,False,False,False
5.411154859811406,8,93,1,False,False,False,True,False,False,False,True
6.076839168677296,23,105,1,False,True,False,False,True,False,False,False
11.084063011301055,11,108,1,False,True,False,False,True,False,False,False
8.47273333790358,1,102,1,False,False,False,True,False,False,False,True
5.185204657916392,12,111,1,False,False,False,True,True,False,False,False
7.1471185761432885,23,109,1,True,False,False,False,True,False,False,False
8.228430535344213,20,95,1,True,False,False,False,True,False,False,False
5.982095797103882,4,98,1,False,False,False,True,False,True,False,False
5.888961057373135,5,115,1,False,False,True,False,False,True,False,False
1.791759469228055,13,98,1,False,False,False,True,False,False,False,True
5.141488102515018,12,95,1,False,False,True,False,True,False,False,False
5.692215838284736,12,116,1,True,False,False,False,False,False,False,True
5.924469678283703,13,105,1,False,True,False,False,False,True,False,False
6.030925615988895,17,109,1,False,False,False,True,True,False,False,False
5.776537150565113,19,85,1,False,True,False,False,False,True,False,False
5.859703015925728,0,88,1,False,True,False,False,False,True,False,False
5.748532743394273,7,75,1,False,False,True,False,False,False,False,True
6.001018759912793,19,93,1,False,True,False,False,True,False,False,False
8.15199632453527,6,97,1,False,False,True,False,False,True,False,False
5.739342650054752,20,115,1,False,False,True,False,False,True,False,False
7.86267039239306,22,97,1,False,True,False,False,False,False,False,True
8.04653014480265,15,95,1,True,False,False,False,False,True,False,False
5.923426576700698,18,95,1,False,False,True,False,False,True,False,False
8.13218049944575,20,110,1,True,False,False,False,False,True,False,False
10.770956249732992,13,112,1,False,True,False,False,False,True,False,False
8.520204652412371,2,109,1,False,False,False,True,False,False,False,True
8.131162995946681,3,77,1,False,True,False,False,True,False,False,False
7.614558785989568,21,93,1,False,False,False,True,True,False,False,False
6.071984064166777,21,103,1,False,False,True,False,False,True,False,False
4.565077092421647,12,90,1,False,False,False,True,False,False,False,True
4.932961999367748,3,88,1,False,False,False,True,False,True,False,False
8.161880176773487,7,114,1,True,False,False,False,False,True,False,False
5.936110386975904,3,105,1,False,False,False,True,False,False,False,True
7.032994889600652,5,97,1,False,False,True,False,False,True,False,False
7.794316434033599,1,94,1,False,False,True,False,False,False,False,True
10.235640474333112,7,94,1,False,False,False,True,False,True,False,False
5.429345628954441,9,80,1,False,False,False,True,False,False,False,True
8.393080163564981,12,90,1,False,False,False,True,True,False,False,False
6.0087640441860435,14,108,1,False,False,True,False,False,True,False,False
5.6975296329904355,11,125,1,False,False,True,False,True,False,False,False
5.389573886819589,4,100,1,False,False,True,False,False,True,False,False
6.8840054718110295,0,101,1,True,False,False,False,True,False,False,False
6.242281629510705,16,94,1,True,False,False,False,False,True,False,False
5.965685094120494,15,96,1,True,False,False,False,False,True,False,False
5.272999558563747,17,89,1,True,False,False,False,False,False,False,True
6.013568446014908,10,112,1,False,False,True,False,False,False,False,True
5.671500300735477,17,94,1,False,True,False,False,False,True,False,False
5.552688230278819,18,80,1,False,False,True,False,False,True,False,False
10.793541695501677,11,103,1,False,False,False,True,True,False,False,False
5.245865506545613,19,105,1,False,False,True,False,True,False,False,False
5.519218405309466,6,102,1,True,False,False,False,False,False,False,True
5.765880520254412,17,91,1,False,True,False,False,False,True,False,False
5.4208889189362175,8,110,1,False,False,False,True,True,False,False,False
10.885242002421203,10,96,1,False,True,False,False,False,False,False,True
6.365370186308381,11,96,1,False,False,True,False,False,False,False,True
7.53345303917854,3,112,1,False,True,False,False,False,True,False,False
3.936325297951111,22,95,1,False,False,False,True,True,False,False,False
1.791759469228055,0,119,1,False,False,False,True,True,False,False,False
5.629166681275411,5,105,1,False,False,True,False,False,True,False,False
5.305938253679398,6,91,1,False,True,False,False,True,False,False,False
5.805676990670853,22,97,1,False,False,True,False,True,False,False,False
8.070874838299526,23,103,1,False,False,False,True,True,False,False,False
8.979247810829246,6,93,1,True,False,False,False,False,True,False,False
3.3593331775634567,7,90,1,False,False,True,False,True,False,False,False
5.844674213353683,23,95,1,False,False,False,True,False,False,False,True
5.77240638919802,16,92,1,False,False,True,False,False,False,False,True
7.767378300131287,2,99,1,False,False,False,True,True,False,False,False
3.9594789465844413,16,100,1,False,True,False,False,False,True,False,False
5.91811398035805,14,94,1,False,False,False,True,False,True,False,False
6.19803146201739,16,103,1,False,False,True,False,False,True,False,False
8.136802086574408,4,104,1,False,False,True,False,False,True,False,False
5.158365406120591,7,117,1,False,False,False,True,False,False,False,True
5.72906028184047,14,92,1,False,False,False,True,True,False,False,False
4.565181177771728,3,118,1,False,False,True,False,False,False,False,True
8.431186400570025,17,106,1,False,False,True,False,False,True,False,False
5.7470973593421455,22,95,1,False,False,True,False,True,False,False,False
3.5773890780805733,23,95,1,False,False,False,True,False,False,False,True
5.544786743165743,14,103,1,False,True,False,False,False,True,False,False
8.21499290453154,23,88,1,True,False,False,False,False,True,False,False
7.824617847326649,6,103,1,True,False,False,False,False,False,False,True
5.559219023464848,19,114,1,True,False,False,False,False,False,False,True
4.765075703497714,8,123,1,True,False,False,False,True,False,False,False
5.955785554650964,7,97,1,False,False,False,True,False,False,False,True
5.31679558779381,15,89,1,False,True,False,False,False,True,False,False
3.044522437723423,20,103,1,False,False,True,False,True,False,False,False
10.391326495282698,1,103,1,False,False,True,False,False,False,False,True
6.105172624722336,23,108,1,False,True,False,False,False,False,False,True
7.791774853503108,21,109,1,False,False,False,True,False,False,False,True
6.330967899538387,11,91,1,False,False,True,False,True,False,False,False
5.9008557982372265,17,90,1,False,True,False,False,True,False,False,False
5.8630912571410825,0,103,1,False,False,True,False,False,False,False,True
7.940370205143094,21,101,1,False,False,False,True,True,False,False,False
5.672498184616435,11,92,1,True,False,False,False,True,False,False,False
5.5663960418559935,20,112,1,False,False,False,True,True,False,False,False
5.543848436739876,13,86,1,False,False,False,True,False,True,False,False
8.242045566855232,5,101,1,False,False,True,False,False,False,False,True
5.079103583569675,18,102,1,False,True,False,False,False,False,False,True
4.938924446542256,15,73,1,False,False,False,True,False,False,False,True
7.182511673622696,3,112,1,False,False,False,True,False,True,False,False
6.409928141001803,22,86,1,True,False,False,False,False,False,False,True
8.241837502654825,13,108,1,False,False,False,True,False,True,False,False
5.848373318805697,6,105,1,True,False,False,False,True,False,False,False
4.958429302625654,18,99,1,False,False,True,False,True,False,False,False
5.977619140285929,9,105,1,False,True,False,False,True,False,False,False
5.647247395914323,7,111,1,False,False,False,True,True,False,False,False
10.698387297919869,3,105,1,False,False,False,True,False,True,False,False
7.33698248558587,4,86,1,True,False,False,False,False,True,False,False
8.083760614224019,23,103,1,True,False,False,False,False,True,False,False
7.768639003584553,0,95,1,False,False,True,False,True,False,False,False
5.2266065189940365,17,92,1,False,True,False,False,False,True,False,False
8.319268943234874,10,99,1,False,True,False,False,True,False,False,False
4.253340627045836,20,92,1,False,True,False,False,False,False,False,True
5.9551117176421835,0,101,1,False,False,False,True,True,False,False,False
6.000597712489204,17,91,1,False,False,False,True,False,True,False,False
5.130194529153895,0,88,1,True,False,False,False,False,True,False,False
7.479022919658007,0,95,1,True,False,False,False,False,False,False,True
5.589306464757314,15,105,1,False,False,True,False,False,False,False,True
8.138579339958751,17,116,1,True,False,False,False,False,False,False,True
5.627872880555851,16,93,1,True,False,False,False,False,False,False,True
5.9027152972553525,1,119,1,False,False,True,False,False,False,False,True
6.337621874317336,19,90,1,False,False,False,True,False,False,False,True
5.415389038133874,13,103,1,True,False,False,False,False,False,False,True
6.059660434420735,19,129,1,False,True,False,False,False,True,False,False
6.051830311894415,6,107,1,False,True,False,False,False,False,False,True
6.316261752148692,1,105,1,False,False,True,False,True,False,False,False
5.885881784532917,18,90,1,False,True,False,False,True,False,False,False
4.926093592219674,6,97,1,False,False,True,False,True,False,False,False
5.643395324641106,15,110,1,False,False,True,False,False,False,False,True
4.892001896985033,19,118,1,False,False,False,True,False,False,False,True
8.285331749482305,18,100,1,False,False,True,False,True,False,False,False
4.588125751378833,16,102,1,False,False,True,False,True,False,False,False
5.545099316427645,22,101,1,True,False,False,False,False,False,False,True
5.012965909434538,4,94,1,False,True,False,False,False,False,False,True
5.768383493840728,12,99,1,False,True,False,False,False,False,False,True
5.505534767311987,15,97,1,False,False,False,True,False,True,False,False
8.091364138502692,6,94,1,False,False,False,True,True,False,False,False
5.718178354939933,16,117,1,False,False,True,False,False,False,False,True
7.327129866859639,1,107,1,False,True,False,False,False,False,False,True
5.978961711384203,5,105,1,False,True,False,False,False,False,False,True
5.682524789276261,4,89,1,False,False,True,False,True,False,False,False
5.028606179417492,21,94,1,False,False,True,False,False,True,False,False
6.456989411643809,17,100,1,True,False,False,False,True,False,False,False
5.92012964950336,2,95,1,False,True,False,False,False,False,False,True
7.927003240935418,18,111,1,False,True,False,False,True,False,False,False
6.240821505238095,1,90,1,False,True,False,False,False,True,False,False
8.659338378562673,14,113,1,True,False,False,False,False,True,False,False
7.931277575010668,13,117,1,False,False,True,False,False,False,False,True
5.8667796231223885,1,104,1,False,False,True,False,True,False,False,False
7.325807502595773,2,102,1,True,False,False,False,False,True,False,False
5.63092500235281,17,88,1,True,False,False,False,True,False,False,False
5.602635292651243,22,110,1,False,False,False,True,True,False,False,False
5.795206324575155,21,108,1,False,False,True,False,True,False,False,False
5.860529780330725,3,89,1,True,False,False,False,False,True,False,False
5.95316540917378,9,90,1,False,False,False,True,False,True,False,False
5.81904381499129,16,91,1,False,True,False,False,False,False,False,True
9.666888252313663,18,119,1,False,False,True,False,True,False,False,False
5.076610283019789,2,113,1,False,False,False,True,False,False,False,True
7.687717567272161,19,98,1,False,False,False,True,True,False,False,False
5.5555144579870985,15,113,1,False,False,False,True,False,True,False,False
11.018899434492306,12,91,1,False,True,False,False,False,False,False,True
4.840716504019344,0,92,1,False,False,True,False,True,False,False,False
5.5109660387695945,6,109,1,False,True,False,False,False,False,False,True
8.396269980566403,16,108,1,False,True,False,False,True,False,False,False
5.545255566427963,9,106,1,False,True,False,False,True,False,False,False
5.91366515465357,23,117,1,False,False,True,False,False,True,False,False
5.635039571924457,20,101,1,False,False,False,True,False,True,False,False
8.127454768166373,6,110,1,False,True,False,False,False,True,False,False
5.586236910801158,8,89,1,False,False,False,True,False,True,False,False
5.994111042048887,0,105,1,False,False,True,False,False,True,False,False
4.237578730308009,9,95,1,False,True,False,False,True,False,False,False
5.5073619934827445,18,103,1,False,True,False,False,False,False,False,True
8.144928789448887,4,86,1,False,False,True,False,False,False,False,True
5.942930600112127,6,101,1,False,False,False,True,True,False,False,False
8.564158835016965,4,92,1,False,True,False,False,True,False,False,False
5.490382962291385,3,89,1,False,True,False,False,True,False,False,False
8.560294825582453,22,88,1,False,True,False,False,True,False,False,False
5.30900999608678,6,117,1,False,False,True,False,False,True,False,False
6.215207918494159,5,96,1,False,True,False,False,True,False,False,False
8.349295114328006,4,110,1,False,False,True,False,False,False,False,True
5.099744469168032,10,91,1,False,False,False,True,True,False,False,False
8.149474633493785,12,103,1,False,True,False,False,False,False,False,True
5.6812300701856895,19,104,1,False,False,False,True,False,True,False,False
5.978480619549687,18,91,1,True,False,False,False,False,True,False,False
5.589156948814898,6,109,1,False,False,False,True,False,False,False,True
5.54091054168356,4,92,1,True,False,False,False,False,False,False,True
6.227247878768628,3,101,1,False,False,False,True,True,False,False,False
5.656655925910935,10,75,1,True,False,False,False,False,False,False,True
6.051995046848014,12,112,1,True,False,False,False,True,False,False,False
7.8871973202604275,8,95,1,False,False,True,False,False,False,False,True
6.311734809152915,2,108,1,False,True,False,False,False,False,False,True
7.592618239954385,13,111,1,False,False,False,True,False,False,False,True
7.640017397870635,1,98,1,False,False,False,True,False,True,False,False
6.27227305061659,6,100,1,False,False,False,True,True,False,False,False
5.4564316096417285,18,102,1,False,False,False,True,True,False,False,False
6.29371498373516,2,97,1,True,False,False,False,False,True,False,False
6.074840156029033,13,100,1,False,False,False,True,False,False,False,True
5.626901430320244,6,98,1,False,False,False,True,False,False,False,True
3.367640598133313,20,110,1,True,False,False,False,False,True,False,False
7.9969971352901075,12,97,1,False,False,False,True,False,False,False,True
5.75650141898843,2,108,1,False,True,False,False,False,True,False,False
8.466285085991787,9,125,1,False,True,False,False,False,True,False,False
6.290216373130413,4,104,1,True,False,False,False,False,False,False,True
7.587574029330749,3,109,1,False,True,False,False,True,False,False,False
8.343499110690733,9,93,1,False,False,True,False,False,False,False,True
6.030228425158765,17,85,1,True,False,False,False,False,False,False,True
6.135586535869134,9,104,1,False,True,False,False,True,False,False,False
5.929057086979365,20,106,1,False,True,False,False,False,True,False,False
4.468777561082536,16,108,1,False,True,False,False,False,True,False,False
7.925833350316736,11,100,1,False,True,False,False,True,False,False,False
4.849213801410043,1,113,1,False,False,False,True,True,False,False,False
7.899928692994519,12,79,1,False,False,False,True,False,False,False,True
6.104793232414985,12,119,1,True,False,False,False,False,False,False,True
5.848661735974286,7,106,1,False,False,False,True,False,True,False,False
6.15953926459438,17,98,1,True,False,False,False,False,True,False,False
5.86436953930415,14,92,1,True,False,False,False,False,True,False,False
4.665794807804526,23,97,1,False,False,False,True,False,True,False,False
1.791759469228055,8,101,1,True,False,False,False,True,False,False,False
5.778642544865644,23,103,1,False,False,False,True,False,False,False,True
5.59437675112927,13,92,1,True,False,False,False,False,True,False,False
5.039935163141118,19,95,1,False,True,False,False,False,False,False,True
3.826682958261131,3,98,1,True,False,False,False,False,True,False,False
7.549024783910753,4,106,1,False,False,True,False,False,False,False,True
5.605176870902079,0,106,1,True,False,False,False,False,True,False,False
5.993662130651469,8,104,1,False,False,False,True,True,False,False,False
10.686786631814188,19,101,1,False,True,False,False,False,False,False,True
6.295653380273315,19,84,1,False,False,True,False,False,False,False,True
4.981275138789769,13,122,1,False,False,False,True,False,False,False,True
6.071107174760178,6,95,1,False,True,False,False,True,False,False,False
5.7303919480814,21,91,1,False,True,False,False,False,False,False,True
6.004380772374528,14,88,1,True,False,False,False,False,True,False,False
5.461795835540512,17,119,1,False,False,True,False,True,False,False,False
8.435662043231181,1,107,1,False,True,False,False,True,False,False,False
5.84435568206977,1,98,1,False,True,False,False,True,False,False,False
5.293706753990353,16,103,1,False,False,True,False,False,True,False,False
8.000671375105366,4,105,1,False,False,True,False,False,True,False,False
7.879166571906229,15,106,1,False,True,False,False,False,True,False,False
5.925271324373183,10,97,1,False,False,True,False,False,False,False,True
4.820523471827238,3,96,1,True,False,False,False,True,False,False,False
7.991920374383359,18,111,1,True,False,False,False,False,True,False,False
5.886937017754048,10,95,1,False,False,True,False,False,True,False,False
5.72342168990855,9,100,1,True,False,False,False,True,False,False,False
6.220669689800787,15,101,1,False,True,False,False,False,True,False,False
10.923804189871987,6,90,1,True,False,False,False,False,False,False,True
5.703382394634861,9,113,1,True,False,False,False,False,True,False,False
5.809642865355678,1,92,1,True,False,False,False,False,False,False,True
5.844558395534982,9,90,1,False,False,True,False,True,False,False,False
13.334399064181675,12,112,1,True,False,False,False,False,True,False,False
3.3013770463799443,5,106,1,False,True,False,False,False,True,False,False
7.843342627797882,13,97,1,True,False,False,False,False,False,False,True
9.241084878759176,22,84,1,True,False,False,False,True,False,False,False
13.54784024126659,10,118,1,False,False,False,True,True,False,False,False
7.975815572355728,0,96,1,False,False,False,True,False,False,False,True
7.905069160816097,4,97,1,True,False,False,False,False,False,False,True
6.076540719463101,17,101,1,True,False,False,False,True,False,False,False
5.8981149441162914,18,100,1,True,False,False,False,True,False,False,False
4.880526608749236,14,99,1,False,False,False,True,False,False,False,True
5.67112153241664,17,116,1,True,False,False,False,False,True,False,False
7.823345765741899,2,92,1,False,True,False,False,False,True,False,False
3.671733295278966,7,80,1,False,True,False,False,True,False,False,False
5.285536032183304,16,103,1,False,True,False,False,True,False,False,False
5.61119192663184,5,101,1,False,True,False,False,False,True,False,False
5.648128810465367,12,109,1,False,False,True,False,False,False,False,True
6.656276551490569,8,92,1,False,True,False,False,False,False,False,True
6.160679756396636,2,105,1,False,False,True,False,False,False,False,True
5.654872303286193,16,113,1,False,False,False,True,False,True,False,False
5.725641809009095,21,105,1,False,False,True,False,False,False,False,True
5.889154928283412,2,106,1,False,False,False,True,True,False,False,False
7.505981703902324,5,100,1,False,False,True,False,True,False,False,False
8.212169620604353,19,112,1,False,False,True,False,False,False,False,True
5.505087603744301,20,90,1,False,True,False,False,True,False,False,False
5.115055367677026,10,95,1,False,True,False,False,True,False,False,False
5.958476371281002,17,96,1,True,False,False,False,True,False,False,False
8.563792385734597,11,96,1,False,True,False,False,False,False,False,True
6.015473999568334,13,83,1,False,True,False,False,False,True,False,False
8.386052082642921,3,105,1,False,False,False,True,False,False,False,True
5.406768102552841,4,88,1,False,False,True,False,False,True,False,False
4.116758157059,9,103,1,True,False,False,False,True,False,False,False
6.262483558663224,12,99,1,False,True,False,False,True,False,False,False
11.30333095937996,6,121,1,True,False,False,False,False,True,False,False
8.578327800813955,1,92,1,True,False,False,False,False,False,False,True
5.523977747986521,17,105,1,False,False,True,False,True,False,False,False
7.146023868041415,4,84,1,False,True,False,False,False,True,False,False
4.949823154699498,23,106,1,False,False,True,False,False,False,False,True
3.8803259186848913,8,105,1,False,False,True,False,False,False,False,True
5.652103140852742,16,97,1,False,True,False,False,False,False,False,True
6.294989210369004,11,111,1,False,True,False,False,True,False,False,False
5.633896347192034,2,93,1,False,True,False,False,False,False,False,True
10.737427882724658,18,106,1,False,False,True,False,False,True,False,False
8.529990949646098,21,104,1,False,False,True,False,False,True,False,False
5.482262604458088,20,116,1,False,True,False,False,False,False,False,True
6.407424392308788,1,95,1,True,False,False,False,False,True,False,False
8.697703108180924,13,100,1,True,False,False,False,True,False,False,False
5.639528357516423,3,111,1,False,False,False,True,False,False,False,True
5.367703494033044,16,101,1,False,True,False,False,False,False,False,True
6.005342797140691,21,105,1,False,False,False,True,True,False,False,False
5.5169306717757145,12,115,1,False,True,False,False,False,False,False,True
4.848273215041905,3,100,1,False,False,True,False,True,False,False,False
6.20089449533443,14,113,1,False,False,False,True,True,False,False,False
6.180989265398516,2,100,1,False,True,False,False,False,True,False,False
5.781761515972789,5,97,1,True,False,False,False,True,False,False,False
4.714652196605089,20,101,1,False,False,False,True,False,False,False,True
4.758491950931741,0,80,1,True,False,False,False,False,True,False,False
8.058909415603633,7,99,1,False,True,False,False,False,False,False,True
5.420623490932004,6,105,1,False,False,True,False,False,False,False,True
5.520820712974823,18,89,1,False,False,False,True,False,False,False,True
6.118735760636674,10,97,1,True,False,False,False,False,True,False,False
6.018544551511725,9,107,1,False,True,False,False,True,False,False,False
6.229930114519976,10,99,1,True,False,False,False,False,False,False,True
5.026574257897758,2,94,1,False,True,False,False,False,False,False,True
7.818514741552084,15,90,1,False,False,True,False,True,False,False,False
6.027917009110294,16,97,1,True,False,False,False,False,True,False,False
5.908653427582808,12,90,1,False,False,True,False,True,False,False,False
6.274498332995257,22,75,1,False,False,True,False,False,False,False,True
